time,latitude,longitude,sic
UTC,degrees_north,degrees_east,1
2022-09-16T12:00:00Z,-63.5,280.5,0.0
2022-09-16T12:00:00Z,-63.5,281.5,0.0
2022-09-16T12:00:00Z,-63.5,282.5,0.0
2022-09-16T12:00:00Z,-63.5,283.5,0.0
2022-09-16T12:00:00Z,-63.5,284.5,0.0
2022-09-16T12:00:00Z,-63.5,285.5,0.0
2022-09-16T12:00:00Z,-63.5,286.5,0.0
2022-09-16T12:00:00Z,-63.5,287.5,0.0
2022-09-16T12:00:00Z,-63.5,288.5,0.0
2022-09-16T12:00:00Z,-63.5,289.5,0.17
2022-09-16T12:00:00Z,-63.5,290.5,0.0
2022-09-16T12:00:00Z,-63.5,291.5,0.19999999
2022-09-16T12:00:00Z,-63.5,292.5,0.24
2022-09-16T12:00:00Z,-63.5,293.5,0.25
2022-09-16T12:00:00Z,-63.5,294.5,0.35999998
2022-09-16T12:00:00Z,-63.5,295.5,0.35
2022-09-16T12:00:00Z,-63.5,296.5,0.19
2022-09-16T12:00:00Z,-63.5,297.5,0.0
2022-09-16T12:00:00Z,-63.5,298.5,0.0
2022-09-16T12:00:00Z,-63.5,299.5,0.0
2022-09-16T12:00:00Z,-63.5,300.5,0.0
2022-09-16T12:00:00Z,-63.5,301.5,0.29999998
2022-09-16T12:00:00Z,-63.5,302.5,0.88
2022-09-16T12:00:00Z,-63.5,303.5,0.62
2022-09-16T12:00:00Z,-63.5,304.5,0.68
2022-09-16T12:00:00Z,-63.5,305.5,0.64
2022-09-16T12:00:00Z,-63.5,306.5,0.71
2022-09-16T12:00:00Z,-63.5,307.5,0.87
2022-09-16T12:00:00Z,-63.5,308.5,0.91999996
2022-09-16T12:00:00Z,-63.5,309.5,0.90999997
2022-09-16T12:00:00Z,-63.5,310.5,0.90999997
2022-09-16T12:00:00Z,-63.5,311.5,0.9
2022-09-16T12:00:00Z,-63.5,312.5,0.89
2022-09-16T12:00:00Z,-63.5,313.5,0.87
2022-09-16T12:00:00Z,-63.5,314.5,0.85999995
2022-09-16T12:00:00Z,-63.5,315.5,0.84999996
2022-09-16T12:00:00Z,-63.5,316.5,0.84999996
2022-09-16T12:00:00Z,-63.5,317.5,0.84999996
2022-09-16T12:00:00Z,-63.5,318.5,0.84
2022-09-16T12:00:00Z,-63.5,319.5,0.85999995
2022-09-16T12:00:00Z,-63.5,320.5,0.85999995
2022-09-16T12:00:00Z,-63.5,321.5,0.85999995
2022-09-16T12:00:00Z,-63.5,322.5,0.84999996
2022-09-16T12:00:00Z,-63.5,323.5,0.87
2022-09-16T12:00:00Z,-63.5,324.5,0.88
2022-09-16T12:00:00Z,-63.5,325.5,0.9
2022-09-16T12:00:00Z,-63.5,326.5,0.91999996
2022-09-16T12:00:00Z,-63.5,327.5,0.93
2022-09-16T12:00:00Z,-63.5,328.5,0.95
2022-09-16T12:00:00Z,-63.5,329.5,0.96
2022-09-16T12:00:00Z,-63.5,330.5,0.96
2022-09-16T12:00:00Z,-63.5,331.5,0.96
2022-09-16T12:00:00Z,-63.5,332.5,0.95
2022-09-16T12:00:00Z,-63.5,333.5,0.94
2022-09-16T12:00:00Z,-63.5,334.5,0.94
2022-09-16T12:00:00Z,-63.5,335.5,0.94
2022-09-16T12:00:00Z,-63.5,336.5,0.95
2022-09-16T12:00:00Z,-63.5,337.5,0.94
2022-09-16T12:00:00Z,-63.5,338.5,0.94
2022-09-16T12:00:00Z,-63.5,339.5,0.94
2022-09-16T12:00:00Z,-63.5,340.5,0.94
2022-09-16T12:00:00Z,-63.5,341.5,0.94
2022-09-16T12:00:00Z,-63.5,342.5,0.95
2022-09-16T12:00:00Z,-63.5,343.5,0.94
2022-09-16T12:00:00Z,-63.5,344.5,0.95
2022-09-16T12:00:00Z,-63.5,345.5,0.94
2022-09-16T12:00:00Z,-63.5,346.5,0.95
2022-09-16T12:00:00Z,-63.5,347.5,0.95
2022-09-16T12:00:00Z,-63.5,348.5,0.95
2022-09-16T12:00:00Z,-63.5,349.5,0.95
2022-09-16T12:00:00Z,-63.5,350.5,0.93
2022-09-16T12:00:00Z,-63.5,351.5,0.94
2022-09-16T12:00:00Z,-63.5,352.5,0.94
2022-09-16T12:00:00Z,-63.5,353.5,0.94
2022-09-16T12:00:00Z,-63.5,354.5,0.94
2022-09-16T12:00:00Z,-63.5,355.5,0.93
2022-09-16T12:00:00Z,-63.5,356.5,0.93
2022-09-16T12:00:00Z,-63.5,357.5,0.94
2022-09-16T12:00:00Z,-63.5,358.5,0.95
2022-09-16T12:00:00Z,-63.5,359.5,0.95
2022-09-16T12:00:00Z,-64.5,0.5,0.95
2022-09-16T12:00:00Z,-64.5,1.5,0.96
2022-09-16T12:00:00Z,-64.5,2.5,0.95
2022-09-16T12:00:00Z,-64.5,3.5,0.95
2022-09-16T12:00:00Z,-64.5,4.5,0.95
2022-09-16T12:00:00Z,-64.5,5.5,0.95
2022-09-16T12:00:00Z,-64.5,6.5,0.95
2022-09-16T12:00:00Z,-64.5,7.5,0.95
2022-09-16T12:00:00Z,-64.5,8.5,0.96
2022-09-16T12:00:00Z,-64.5,9.5,0.96999997
2022-09-16T12:00:00Z,-64.5,10.5,0.96999997
2022-09-16T12:00:00Z,-64.5,11.5,0.96999997
2022-09-16T12:00:00Z,-64.5,12.5,0.96999997
2022-09-16T12:00:00Z,-64.5,13.5,0.96999997
2022-09-16T12:00:00Z,-64.5,14.5,0.96999997
2022-09-16T12:00:00Z,-64.5,15.5,0.96999997
2022-09-16T12:00:00Z,-64.5,16.5,0.96999997
2022-09-16T12:00:00Z,-64.5,17.5,0.97999996
2022-09-16T12:00:00Z,-64.5,18.5,0.97999996
2022-09-16T12:00:00Z,-64.5,19.5,0.97999996
2022-09-16T12:00:00Z,-64.5,20.5,0.96999997
2022-09-16T12:00:00Z,-64.5,21.5,0.96999997
2022-09-16T12:00:00Z,-64.5,22.5,0.96999997
2022-09-16T12:00:00Z,-64.5,23.5,0.96999997
2022-09-16T12:00:00Z,-64.5,24.5,0.96999997
2022-09-16T12:00:00Z,-64.5,25.5,0.96999997
2022-09-16T12:00:00Z,-64.5,26.5,0.96
2022-09-16T12:00:00Z,-64.5,27.5,0.96
2022-09-16T12:00:00Z,-64.5,28.5,0.96999997
2022-09-16T12:00:00Z,-64.5,29.5,0.96999997
2022-09-16T12:00:00Z,-64.5,30.5,0.96999997
2022-09-16T12:00:00Z,-64.5,31.5,0.96999997
2022-09-16T12:00:00Z,-64.5,32.5,0.96999997
2022-09-16T12:00:00Z,-64.5,33.5,0.96
2022-09-16T12:00:00Z,-64.5,34.5,0.96
2022-09-16T12:00:00Z,-64.5,35.5,0.96999997
2022-09-16T12:00:00Z,-64.5,36.5,0.96999997
2022-09-16T12:00:00Z,-64.5,37.5,0.96999997
2022-09-16T12:00:00Z,-64.5,38.5,0.96999997
2022-09-16T12:00:00Z,-64.5,39.5,0.97999996
2022-09-16T12:00:00Z,-64.5,40.5,0.96999997
2022-09-16T12:00:00Z,-64.5,41.5,0.97999996
2022-09-16T12:00:00Z,-64.5,42.5,0.97999996
2022-09-16T12:00:00Z,-64.5,43.5,0.97999996
2022-09-16T12:00:00Z,-64.5,44.5,0.96999997
2022-09-16T12:00:00Z,-64.5,45.5,0.96999997
2022-09-16T12:00:00Z,-64.5,46.5,0.96
2022-09-16T12:00:00Z,-64.5,47.5,0.95
2022-09-16T12:00:00Z,-64.5,48.5,0.94
2022-09-16T12:00:00Z,-64.5,49.5,0.91999996
2022-09-16T12:00:00Z,-64.5,50.5,0.93
2022-09-16T12:00:00Z,-64.5,51.5,0.93
2022-09-16T12:00:00Z,-64.5,52.5,0.94
2022-09-16T12:00:00Z,-64.5,53.5,0.93
2022-09-16T12:00:00Z,-64.5,54.5,0.91999996
2022-09-16T12:00:00Z,-64.5,55.5,0.93
2022-09-16T12:00:00Z,-64.5,56.5,0.93
2022-09-16T12:00:00Z,-64.5,57.5,0.94
2022-09-16T12:00:00Z,-64.5,58.5,0.94
2022-09-16T12:00:00Z,-64.5,59.5,0.93
2022-09-16T12:00:00Z,-64.5,60.5,0.94
2022-09-16T12:00:00Z,-64.5,61.5,0.95
2022-09-16T12:00:00Z,-64.5,62.5,0.96
2022-09-16T12:00:00Z,-64.5,63.5,0.96
2022-09-16T12:00:00Z,-64.5,64.5,0.95
2022-09-16T12:00:00Z,-64.5,65.5,0.95
2022-09-16T12:00:00Z,-64.5,66.5,0.95
2022-09-16T12:00:00Z,-64.5,67.5,0.95
2022-09-16T12:00:00Z,-64.5,68.5,0.95
2022-09-16T12:00:00Z,-64.5,69.5,0.93
2022-09-16T12:00:00Z,-64.5,70.5,0.9
2022-09-16T12:00:00Z,-64.5,71.5,0.90999997
2022-09-16T12:00:00Z,-64.5,72.5,0.90999997
2022-09-16T12:00:00Z,-64.5,73.5,0.90999997
2022-09-16T12:00:00Z,-64.5,74.5,0.91999996
2022-09-16T12:00:00Z,-64.5,75.5,0.90999997
2022-09-16T12:00:00Z,-64.5,76.5,0.91999996
2022-09-16T12:00:00Z,-64.5,77.5,0.91999996
2022-09-16T12:00:00Z,-64.5,78.5,0.90999997
2022-09-16T12:00:00Z,-64.5,79.5,0.91999996
2022-09-16T12:00:00Z,-64.5,80.5,0.94
2022-09-16T12:00:00Z,-64.5,81.5,0.96
2022-09-16T12:00:00Z,-64.5,82.5,0.96
2022-09-16T12:00:00Z,-64.5,83.5,0.95
2022-09-16T12:00:00Z,-64.5,84.5,0.95
2022-09-16T12:00:00Z,-64.5,85.5,0.96
2022-09-16T12:00:00Z,-64.5,86.5,0.96
2022-09-16T12:00:00Z,-64.5,87.5,0.96
2022-09-16T12:00:00Z,-64.5,88.5,0.96999997
2022-09-16T12:00:00Z,-64.5,89.5,0.96999997
2022-09-16T12:00:00Z,-64.5,90.5,0.96
2022-09-16T12:00:00Z,-64.5,91.5,0.95
2022-09-16T12:00:00Z,-64.5,92.5,0.95
2022-09-16T12:00:00Z,-64.5,93.5,0.95
2022-09-16T12:00:00Z,-64.5,94.5,0.95
2022-09-16T12:00:00Z,-64.5,95.5,0.94
2022-09-16T12:00:00Z,-64.5,96.5,0.91999996
2022-09-16T12:00:00Z,-64.5,97.5,0.96
2022-09-16T12:00:00Z,-64.5,98.5,0.96
2022-09-16T12:00:00Z,-64.5,99.5,0.96999997
2022-09-16T12:00:00Z,-64.5,100.5,0.96999997
2022-09-16T12:00:00Z,-64.5,101.5,0.96
2022-09-16T12:00:00Z,-64.5,102.5,0.96
2022-09-16T12:00:00Z,-64.5,103.5,0.96
2022-09-16T12:00:00Z,-64.5,104.5,0.96
2022-09-16T12:00:00Z,-64.5,105.5,0.96999997
2022-09-16T12:00:00Z,-64.5,106.5,0.97999996
2022-09-16T12:00:00Z,-64.5,107.5,0.97999996
2022-09-16T12:00:00Z,-64.5,108.5,0.96999997
2022-09-16T12:00:00Z,-64.5,109.5,0.96999997
2022-09-16T12:00:00Z,-64.5,110.5,0.96
2022-09-16T12:00:00Z,-64.5,111.5,0.96
2022-09-16T12:00:00Z,-64.5,112.5,0.95
2022-09-16T12:00:00Z,-64.5,113.5,0.94
2022-09-16T12:00:00Z,-64.5,114.5,0.94
2022-09-16T12:00:00Z,-64.5,115.5,0.95
2022-09-16T12:00:00Z,-64.5,116.5,0.95
2022-09-16T12:00:00Z,-64.5,117.5,0.95
2022-09-16T12:00:00Z,-64.5,118.5,0.94
2022-09-16T12:00:00Z,-64.5,119.5,0.93
2022-09-16T12:00:00Z,-64.5,120.5,0.93
2022-09-16T12:00:00Z,-64.5,121.5,0.93
2022-09-16T12:00:00Z,-64.5,122.5,0.94
2022-09-16T12:00:00Z,-64.5,123.5,0.94
2022-09-16T12:00:00Z,-64.5,124.5,0.94
2022-09-16T12:00:00Z,-64.5,125.5,0.93
2022-09-16T12:00:00Z,-64.5,126.5,0.93
2022-09-16T12:00:00Z,-64.5,127.5,0.93
2022-09-16T12:00:00Z,-64.5,128.5,0.94
2022-09-16T12:00:00Z,-64.5,129.5,0.94
2022-09-16T12:00:00Z,-64.5,130.5,0.95
2022-09-16T12:00:00Z,-64.5,131.5,0.95
2022-09-16T12:00:00Z,-64.5,132.5,0.94
2022-09-16T12:00:00Z,-64.5,133.5,0.94
2022-09-16T12:00:00Z,-64.5,134.5,0.94
2022-09-16T12:00:00Z,-64.5,135.5,0.90999997
2022-09-16T12:00:00Z,-64.5,136.5,0.9
2022-09-16T12:00:00Z,-64.5,137.5,0.90999997
2022-09-16T12:00:00Z,-64.5,138.5,0.90999997
2022-09-16T12:00:00Z,-64.5,139.5,0.9
2022-09-16T12:00:00Z,-64.5,140.5,0.9
2022-09-16T12:00:00Z,-64.5,141.5,0.9
2022-09-16T12:00:00Z,-64.5,142.5,0.91999996
2022-09-16T12:00:00Z,-64.5,143.5,0.90999997
2022-09-16T12:00:00Z,-64.5,144.5,0.9
2022-09-16T12:00:00Z,-64.5,145.5,0.90999997
2022-09-16T12:00:00Z,-64.5,146.5,0.91999996
2022-09-16T12:00:00Z,-64.5,147.5,0.91999996
2022-09-16T12:00:00Z,-64.5,148.5,0.90999997
2022-09-16T12:00:00Z,-64.5,149.5,0.9
2022-09-16T12:00:00Z,-64.5,150.5,0.9
2022-09-16T12:00:00Z,-64.5,151.5,0.9
2022-09-16T12:00:00Z,-64.5,152.5,0.9
2022-09-16T12:00:00Z,-64.5,153.5,0.88
2022-09-16T12:00:00Z,-64.5,154.5,0.81
2022-09-16T12:00:00Z,-64.5,155.5,0.79999995
2022-09-16T12:00:00Z,-64.5,156.5,0.75
2022-09-16T12:00:00Z,-64.5,157.5,0.75
2022-09-16T12:00:00Z,-64.5,158.5,0.79999995
2022-09-16T12:00:00Z,-64.5,159.5,0.82
2022-09-16T12:00:00Z,-64.5,160.5,0.82
2022-09-16T12:00:00Z,-64.5,161.5,0.87
2022-09-16T12:00:00Z,-64.5,162.5,0.88
2022-09-16T12:00:00Z,-64.5,163.5,0.87
2022-09-16T12:00:00Z,-64.5,164.5,0.88
2022-09-16T12:00:00Z,-64.5,165.5,0.9
2022-09-16T12:00:00Z,-64.5,166.5,0.89
2022-09-16T12:00:00Z,-64.5,167.5,0.9
2022-09-16T12:00:00Z,-64.5,168.5,0.9
2022-09-16T12:00:00Z,-64.5,169.5,0.91999996
2022-09-16T12:00:00Z,-64.5,170.5,0.93
2022-09-16T12:00:00Z,-64.5,171.5,0.91999996
2022-09-16T12:00:00Z,-64.5,172.5,0.90999997
2022-09-16T12:00:00Z,-64.5,173.5,0.90999997
2022-09-16T12:00:00Z,-64.5,174.5,0.90999997
2022-09-16T12:00:00Z,-64.5,175.5,0.9
2022-09-16T12:00:00Z,-64.5,176.5,0.9
2022-09-16T12:00:00Z,-64.5,177.5,0.87
2022-09-16T12:00:00Z,-64.5,178.5,0.87
2022-09-16T12:00:00Z,-64.5,179.5,0.87
2022-09-16T12:00:00Z,-64.5,180.5,0.87
2022-09-16T12:00:00Z,-64.5,181.5,0.84999996
2022-09-16T12:00:00Z,-64.5,182.5,0.82
2022-09-16T12:00:00Z,-64.5,183.5,0.83
2022-09-16T12:00:00Z,-64.5,184.5,0.84999996
2022-09-16T12:00:00Z,-64.5,185.5,0.85999995
2022-09-16T12:00:00Z,-64.5,186.5,0.87
2022-09-16T12:00:00Z,-64.5,187.5,0.88
2022-09-16T12:00:00Z,-64.5,188.5,0.87
2022-09-16T12:00:00Z,-64.5,189.5,0.89
2022-09-16T12:00:00Z,-64.5,190.5,0.9
2022-09-16T12:00:00Z,-64.5,191.5,0.90999997
2022-09-16T12:00:00Z,-64.5,192.5,0.90999997
2022-09-16T12:00:00Z,-64.5,193.5,0.91999996
2022-09-16T12:00:00Z,-64.5,194.5,0.94
2022-09-16T12:00:00Z,-64.5,195.5,0.94
2022-09-16T12:00:00Z,-64.5,196.5,0.94
2022-09-16T12:00:00Z,-64.5,197.5,0.95
2022-09-16T12:00:00Z,-64.5,198.5,0.95
2022-09-16T12:00:00Z,-64.5,199.5,0.94
2022-09-16T12:00:00Z,-64.5,200.5,0.95
2022-09-16T12:00:00Z,-64.5,201.5,0.95
2022-09-16T12:00:00Z,-64.5,202.5,0.95
2022-09-16T12:00:00Z,-64.5,203.5,0.94
2022-09-16T12:00:00Z,-64.5,204.5,0.95
2022-09-16T12:00:00Z,-64.5,205.5,0.95
2022-09-16T12:00:00Z,-64.5,206.5,0.95
2022-09-16T12:00:00Z,-64.5,207.5,0.94
2022-09-16T12:00:00Z,-64.5,208.5,0.95
2022-09-16T12:00:00Z,-64.5,209.5,0.95
2022-09-16T12:00:00Z,-64.5,210.5,0.94
2022-09-16T12:00:00Z,-64.5,211.5,0.94
2022-09-16T12:00:00Z,-64.5,212.5,0.94
2022-09-16T12:00:00Z,-64.5,213.5,0.94
2022-09-16T12:00:00Z,-64.5,214.5,0.94
2022-09-16T12:00:00Z,-64.5,215.5,0.94
2022-09-16T12:00:00Z,-64.5,216.5,0.94
2022-09-16T12:00:00Z,-64.5,217.5,0.94
2022-09-16T12:00:00Z,-64.5,218.5,0.93
2022-09-16T12:00:00Z,-64.5,219.5,0.93
2022-09-16T12:00:00Z,-64.5,220.5,0.94
2022-09-16T12:00:00Z,-64.5,221.5,0.94
2022-09-16T12:00:00Z,-64.5,222.5,0.94
2022-09-16T12:00:00Z,-64.5,223.5,0.94
2022-09-16T12:00:00Z,-64.5,224.5,0.94
2022-09-16T12:00:00Z,-64.5,225.5,0.94
2022-09-16T12:00:00Z,-64.5,226.5,0.93
2022-09-16T12:00:00Z,-64.5,227.5,0.91999996
2022-09-16T12:00:00Z,-64.5,228.5,0.91999996
2022-09-16T12:00:00Z,-64.5,229.5,0.91999996
2022-09-16T12:00:00Z,-64.5,230.5,0.90999997
2022-09-16T12:00:00Z,-64.5,231.5,0.9
2022-09-16T12:00:00Z,-64.5,232.5,0.84
2022-09-16T12:00:00Z,-64.5,233.5,0.84
2022-09-16T12:00:00Z,-64.5,234.5,0.85999995
2022-09-16T12:00:00Z,-64.5,235.5,0.84
2022-09-16T12:00:00Z,-64.5,236.5,0.82
2022-09-16T12:00:00Z,-64.5,237.5,0.78999996
2022-09-16T12:00:00Z,-64.5,238.5,0.7
2022-09-16T12:00:00Z,-64.5,239.5,0.57
2022-09-16T12:00:00Z,-64.5,240.5,0.35
2022-09-16T12:00:00Z,-64.5,241.5,0.0
2022-09-16T12:00:00Z,-64.5,242.5,0.0
2022-09-16T12:00:00Z,-64.5,243.5,0.0
2022-09-16T12:00:00Z,-64.5,244.5,0.0
2022-09-16T12:00:00Z,-64.5,245.5,0.0
2022-09-16T12:00:00Z,-64.5,246.5,0.0
2022-09-16T12:00:00Z,-64.5,247.5,0.0
2022-09-16T12:00:00Z,-64.5,248.5,0.0
2022-09-16T12:00:00Z,-64.5,249.5,0.0
2022-09-16T12:00:00Z,-64.5,250.5,0.0
2022-09-16T12:00:00Z,-64.5,251.5,0.0
2022-09-16T12:00:00Z,-64.5,252.5,0.0
2022-09-16T12:00:00Z,-64.5,253.5,0.0
2022-09-16T12:00:00Z,-64.5,254.5,0.0
2022-09-16T12:00:00Z,-64.5,255.5,0.0
2022-09-16T12:00:00Z,-64.5,256.5,0.0
2022-09-16T12:00:00Z,-64.5,257.5,0.0
2022-09-16T12:00:00Z,-64.5,258.5,0.0
2022-09-16T12:00:00Z,-64.5,259.5,0.0
2022-09-16T12:00:00Z,-64.5,260.5,0.0
2022-09-16T12:00:00Z,-64.5,261.5,0.0
2022-09-16T12:00:00Z,-64.5,262.5,0.0
2022-09-16T12:00:00Z,-64.5,263.5,0.0
2022-09-16T12:00:00Z,-64.5,264.5,0.0
2022-09-16T12:00:00Z,-64.5,265.5,0.0
2022-09-16T12:00:00Z,-64.5,266.5,0.0
2022-09-16T12:00:00Z,-64.5,267.5,0.0
2022-09-16T12:00:00Z,-64.5,268.5,0.0
2022-09-16T12:00:00Z,-64.5,269.5,0.0
2022-09-16T12:00:00Z,-64.5,270.5,0.0
2022-09-16T12:00:00Z,-64.5,271.5,0.0
2022-09-16T12:00:00Z,-64.5,272.5,0.0
2022-09-16T12:00:00Z,-64.5,273.5,0.0
2022-09-16T12:00:00Z,-64.5,274.5,0.0
2022-09-16T12:00:00Z,-64.5,275.5,0.0
2022-09-16T12:00:00Z,-64.5,276.5,0.0
2022-09-16T12:00:00Z,-64.5,277.5,0.0
2022-09-16T12:00:00Z,-64.5,278.5,0.0
2022-09-16T12:00:00Z,-64.5,279.5,0.0
2022-09-16T12:00:00Z,-64.5,280.5,0.0
2022-09-16T12:00:00Z,-64.5,281.5,0.0
2022-09-16T12:00:00Z,-64.5,282.5,0.0
2022-09-16T12:00:00Z,-64.5,283.5,0.0
2022-09-16T12:00:00Z,-64.5,284.5,0.16
2022-09-16T12:00:00Z,-64.5,285.5,0.19999999
2022-09-16T12:00:00Z,-64.5,286.5,0.22999999
2022-09-16T12:00:00Z,-64.5,287.5,0.22
2022-09-16T12:00:00Z,-64.5,288.5,0.17
2022-09-16T12:00:00Z,-64.5,289.5,0.26
2022-09-16T12:00:00Z,-64.5,290.5,0.17
2022-09-16T12:00:00Z,-64.5,291.5,0.29
2022-09-16T12:00:00Z,-64.5,292.5,0.35999998
2022-09-16T12:00:00Z,-64.5,293.5,0.32
2022-09-16T12:00:00Z,-64.5,294.5,0.26999998
2022-09-16T12:00:00Z,-64.5,295.5,0.0
2022-09-16T12:00:00Z,-64.5,296.5,0.26
2022-09-16T12:00:00Z,-64.5,297.5,0.26
2022-09-16T12:00:00Z,-64.5,298.5,NaN
2022-09-16T12:00:00Z,-64.5,299.5,NaN
2022-09-16T12:00:00Z,-64.5,300.5,NaN
2022-09-16T12:00:00Z,-64.5,301.5,0.95
2022-09-16T12:00:00Z,-64.5,302.5,0.95
2022-09-16T12:00:00Z,-64.5,303.5,0.88
2022-09-16T12:00:00Z,-64.5,304.5,0.84
2022-09-16T12:00:00Z,-64.5,305.5,0.93
2022-09-16T12:00:00Z,-64.5,306.5,0.94
2022-09-16T12:00:00Z,-64.5,307.5,0.94
2022-09-16T12:00:00Z,-64.5,308.5,0.91999996
2022-09-16T12:00:00Z,-64.5,309.5,0.91999996
2022-09-16T12:00:00Z,-64.5,310.5,0.90999997
2022-09-16T12:00:00Z,-64.5,311.5,0.90999997
2022-09-16T12:00:00Z,-64.5,312.5,0.9
2022-09-16T12:00:00Z,-64.5,313.5,0.89
2022-09-16T12:00:00Z,-64.5,314.5,0.88
2022-09-16T12:00:00Z,-64.5,315.5,0.85999995
2022-09-16T12:00:00Z,-64.5,316.5,0.87
2022-09-16T12:00:00Z,-64.5,317.5,0.85999995
2022-09-16T12:00:00Z,-64.5,318.5,0.87
2022-09-16T12:00:00Z,-64.5,319.5,0.87
2022-09-16T12:00:00Z,-64.5,320.5,0.87
2022-09-16T12:00:00Z,-64.5,321.5,0.89
2022-09-16T12:00:00Z,-64.5,322.5,0.9
2022-09-16T12:00:00Z,-64.5,323.5,0.90999997
2022-09-16T12:00:00Z,-64.5,324.5,0.91999996
2022-09-16T12:00:00Z,-64.5,325.5,0.91999996
2022-09-16T12:00:00Z,-64.5,326.5,0.94
2022-09-16T12:00:00Z,-64.5,327.5,0.94
2022-09-16T12:00:00Z,-64.5,328.5,0.96
2022-09-16T12:00:00Z,-64.5,329.5,0.96
2022-09-16T12:00:00Z,-64.5,330.5,0.96
2022-09-16T12:00:00Z,-64.5,331.5,0.96
2022-09-16T12:00:00Z,-64.5,332.5,0.96
2022-09-16T12:00:00Z,-64.5,333.5,0.96
2022-09-16T12:00:00Z,-64.5,334.5,0.96
2022-09-16T12:00:00Z,-64.5,335.5,0.96
2022-09-16T12:00:00Z,-64.5,336.5,0.96
2022-09-16T12:00:00Z,-64.5,337.5,0.96
2022-09-16T12:00:00Z,-64.5,338.5,0.96
2022-09-16T12:00:00Z,-64.5,339.5,0.95
2022-09-16T12:00:00Z,-64.5,340.5,0.96
2022-09-16T12:00:00Z,-64.5,341.5,0.96
2022-09-16T12:00:00Z,-64.5,342.5,0.96
2022-09-16T12:00:00Z,-64.5,343.5,0.96
2022-09-16T12:00:00Z,-64.5,344.5,0.96999997
2022-09-16T12:00:00Z,-64.5,345.5,0.96999997
2022-09-16T12:00:00Z,-64.5,346.5,0.96
2022-09-16T12:00:00Z,-64.5,347.5,0.95
2022-09-16T12:00:00Z,-64.5,348.5,0.96
2022-09-16T12:00:00Z,-64.5,349.5,0.96
2022-09-16T12:00:00Z,-64.5,350.5,0.95
2022-09-16T12:00:00Z,-64.5,351.5,0.95
2022-09-16T12:00:00Z,-64.5,352.5,0.95
2022-09-16T12:00:00Z,-64.5,353.5,0.95
2022-09-16T12:00:00Z,-64.5,354.5,0.94
2022-09-16T12:00:00Z,-64.5,355.5,0.94
2022-09-16T12:00:00Z,-64.5,356.5,0.95
2022-09-16T12:00:00Z,-64.5,357.5,0.95
2022-09-16T12:00:00Z,-64.5,358.5,0.95
2022-09-16T12:00:00Z,-64.5,359.5,0.96
2022-09-16T12:00:00Z,-65.5,0.5,0.96
2022-09-16T12:00:00Z,-65.5,1.5,0.96
2022-09-16T12:00:00Z,-65.5,2.5,0.96999997
2022-09-16T12:00:00Z,-65.5,3.5,0.96
2022-09-16T12:00:00Z,-65.5,4.5,0.96
2022-09-16T12:00:00Z,-65.5,5.5,0.96
2022-09-16T12:00:00Z,-65.5,6.5,0.96
2022-09-16T12:00:00Z,-65.5,7.5,0.96999997
2022-09-16T12:00:00Z,-65.5,8.5,0.96999997
2022-09-16T12:00:00Z,-65.5,9.5,0.97999996
2022-09-16T12:00:00Z,-65.5,10.5,0.97999996
2022-09-16T12:00:00Z,-65.5,11.5,0.96999997
2022-09-16T12:00:00Z,-65.5,12.5,0.97999996
2022-09-16T12:00:00Z,-65.5,13.5,0.97999996
2022-09-16T12:00:00Z,-65.5,14.5,0.96999997
2022-09-16T12:00:00Z,-65.5,15.5,0.96999997
2022-09-16T12:00:00Z,-65.5,16.5,0.97999996
2022-09-16T12:00:00Z,-65.5,17.5,0.97999996
2022-09-16T12:00:00Z,-65.5,18.5,0.97999996
2022-09-16T12:00:00Z,-65.5,19.5,0.97999996
2022-09-16T12:00:00Z,-65.5,20.5,0.97999996
2022-09-16T12:00:00Z,-65.5,21.5,0.97999996
2022-09-16T12:00:00Z,-65.5,22.5,0.97999996
2022-09-16T12:00:00Z,-65.5,23.5,0.97999996
2022-09-16T12:00:00Z,-65.5,24.5,0.96999997
2022-09-16T12:00:00Z,-65.5,25.5,0.96999997
2022-09-16T12:00:00Z,-65.5,26.5,0.96999997
2022-09-16T12:00:00Z,-65.5,27.5,0.96999997
2022-09-16T12:00:00Z,-65.5,28.5,0.96999997
2022-09-16T12:00:00Z,-65.5,29.5,0.96999997
2022-09-16T12:00:00Z,-65.5,30.5,0.96999997
2022-09-16T12:00:00Z,-65.5,31.5,0.96999997
2022-09-16T12:00:00Z,-65.5,32.5,0.96999997
2022-09-16T12:00:00Z,-65.5,33.5,0.96999997
2022-09-16T12:00:00Z,-65.5,34.5,0.97999996
2022-09-16T12:00:00Z,-65.5,35.5,0.97999996
2022-09-16T12:00:00Z,-65.5,36.5,0.97999996
2022-09-16T12:00:00Z,-65.5,37.5,0.97999996
2022-09-16T12:00:00Z,-65.5,38.5,0.97999996
2022-09-16T12:00:00Z,-65.5,39.5,0.97999996
2022-09-16T12:00:00Z,-65.5,40.5,0.97999996
2022-09-16T12:00:00Z,-65.5,41.5,0.97999996
2022-09-16T12:00:00Z,-65.5,42.5,0.97999996
2022-09-16T12:00:00Z,-65.5,43.5,0.97999996
2022-09-16T12:00:00Z,-65.5,44.5,0.97999996
2022-09-16T12:00:00Z,-65.5,45.5,0.97999996
2022-09-16T12:00:00Z,-65.5,46.5,0.97999996
